0    0.707106781186545    -0.380545933150685    0.500000000000034    0.144815207238175    1.94287371790488e-07    8.05731291219076e-07
0.1    0.667330004935922    -0.415576962381223    0.445329335487809    0.172704211662317    1.76784552897583e-07    5.58644513283834e-07
0.2    0.623954598640476    -0.452338328024836    0.389319341164621    0.204609963000524    1.53597653866472e-07    4.68706071005809e-07
0.3    0.57688126326423    -0.489194938046727    0.33279199190535    0.239311687410721    1.28616962594033e-07    4.24650414782255e-07
0.4    0.526222000642223    -0.523522404168868    0.27690959395992    0.274075707666913    1.27533396844742e-07    4.0212433840375e-07
0.5    0.472402593677487    -0.551689213266243    0.223164210513223    0.30436098803442    7.88495335300145e-08    3.06199827611961e-07
0.6    0.416247356771052    -0.569473423053002    0.173261862018895    0.324299979563784    8.39637791334439e-08    2.83807470720126e-07
0.7    0.358993342687378    -0.573064370461751    0.128876220093867    0.328402772692768    9.61384765845831e-08    2.12961523651428e-07
0.8    0.302181776340911    -0.560436788231157    0.0913138259525539    0.314089393602924    7.52471755322969e-08    2.64469375450892e-07
0.900000000000001    0.247420276800347    -0.532411257527628    0.0612167933719642    0.283461747142202    6.3875422624805e-08    2.25987298609363e-07
1    0.196086988775183    -0.492656410658059    0.0384501071669209    0.24271033896253    4.75613226547975e-08    2.20391146209077e-07
1.1    0.149095399513162    -0.446529504455766    0.0222294381559909    0.199388598349559    3.87591347967923e-08    2.16515974502569e-07
1.2    0.106806844248933    -0.399441829393704    0.0114077019784169    0.159553775069407    3.29008730736667e-08    1.3233959427723e-07
1.3    0.0690941112203544    -0.355590329635616    0.00477399620533131    0.126444482530394    2.47633751487515e-08    1.68587394043576e-07
1.4    0.0354961780878346    -0.317415756939442    0.00125997865884375    0.100752762753474    2.18116462763965e-08    1.87489830436731e-07
1.5    0.00539591433921111    -0.285632459625398    2.91158915566523e-05    0.0815859019916631    2.34136653145761e-08    9.2609248270512e-08
1.6    -0.0218198669519105    -0.259496764469909    0.000476106593799598    0.0673385707703741    2.28447087030213e-08    1.50954720298609e-07
1.7    -0.0466285207489796    -0.237075363357716    0.00217421894724102    0.056204727911493    5.48255606719969e-08    5.47757037750268e-07
1.8    -0.0692633792335651    -0.215455845548952    0.00479741570286004    0.0464212213812387    8.58939982963266e-08    1.56971373991485e-07
1.9    -0.0896276569064891    -0.191008485180512    0.00803311688255893    0.0364842414110902    1.07735949328721e-07    3.69489834175955e-07
2    -0.107246173307002    -0.159923767558059    0.0115017416890116    0.0255756114300429    1.27117855467766e-07    2.80926164349441e-07
2.1    -0.121294111740612    -0.119238396803519    0.0147122615429656    0.0142177952723227    1.46392533355419e-07    2.21670424686107e-07
2.2    -0.130752113074231    -0.0682819434158715    0.0170961150734011    0.00466242379669199    1.56694850199283e-07    2.09060656215453e-07
2.29999999999999    -0.134702965162895    -0.00989910791039451    0.0181448888237029    9.7992337429721e-05    1.63775133599559e-07    8.99210966322357e-08
2.39999999999999    -0.132694137780085    0.0496367182846463    0.0176077342012261    0.00246380380210273    1.61320555375327e-07    1.82728004927358e-07
