0    1    4632.81985182657    4632.81985182657
0.1    -5.04240492984805e+41    4.98654380774066e+47    -988921.730229017
0.2    -nan    -nan    -nan
0.3    -nan    -nan    -nan
0.4    -nan    -nan    -nan
0.5    -nan    -nan    -nan
0.6    -nan    -nan    -nan
0.7    -nan    -nan    -nan
0.8    -nan    -nan    -nan
0.900000000000001    -nan    -nan    -nan
1    -nan    -nan    -nan
1.1    -nan    -nan    -nan
1.2    -nan    -nan    -nan
1.3    -nan    -nan    -nan
1.4    -nan    -nan    -nan
1.5    -nan    -nan    -nan
1.6    -nan    -nan    -nan
1.7    -nan    -nan    -nan
1.8    -nan    -nan    -nan
1.9    -nan    -nan    -nan
2    -nan    -nan    -nan
2.1    -nan    -nan    -nan
2.2    -nan    -nan    -nan
2.29999999999999    -nan    -nan    -nan
2.39999999999999    -nan    -nan    -nan
2.49999999999999    -nan    -nan    -nan
2.59999999999999    -nan    -nan    -nan
2.69999999999999    -nan    -nan    -nan
2.79999999999998    -nan    -nan    -nan
2.89999999999998    -nan    -nan    -nan
2.99999999999998    -nan    -nan    -nan
3.09999999999998    -nan    -nan    -nan
3.19999999999998    -nan    -nan    -nan
3.29999999999997    -nan    -nan    -nan
3.39999999999997    -nan    -nan    -nan
3.49999999999997    -nan    -nan    -nan
3.59999999999997    -nan    -nan    -nan
3.69999999999997    -nan    -nan    -nan
3.79999999999996    -nan    -nan    -nan
3.89999999999996    -nan    -nan    -nan
3.99999999999996    -nan    -nan    -nan
4.09999999999996    -nan    -nan    -nan
4.19999999999995    -nan    -nan    -nan
4.29999999999995    -nan    -nan    -nan
4.39999999999995    -nan    -nan    -nan
4.49999999999995    -nan    -nan    -nan
4.59999999999995    -nan    -nan    -nan
4.69999999999994    -nan    -nan    -nan
4.79999999999994    -nan    -nan    -nan
4.89999999999994    -nan    -nan    -nan
4.99999999999994    -nan    -nan    -nan
5.09999999999994    -nan    -nan    -nan
5.19999999999993    -nan    -nan    -nan
5.29999999999993    -nan    -nan    -nan
5.39999999999993    -nan    -nan    -nan
5.49999999999993    -nan    -nan    -nan
5.59999999999993    -nan    -nan    -nan
5.69999999999992    -nan    -nan    -nan
5.79999999999992    -nan    -nan    -nan
5.89999999999992    -nan    -nan    -nan
5.99999999999992    -nan    -nan    -nan
6.09999999999991    -nan    -nan    -nan
6.19999999999991    -nan    -nan    -nan
6.29999999999991    -nan    -nan    -nan
6.39999999999991    -nan    -nan    -nan
6.49999999999991    -nan    -nan    -nan
6.5999999999999    -nan    -nan    -nan
6.6999999999999    -nan    -nan    -nan
6.7999999999999    -nan    -nan    -nan
6.8999999999999    -nan    -nan    -nan
6.9999999999999    -nan    -nan    -nan
7.09999999999989    -nan    -nan    -nan
7.19999999999989    -nan    -nan    -nan
7.29999999999989    -nan    -nan    -nan
7.39999999999989    -nan    -nan    -nan
7.49999999999988    -nan    -nan    -nan
7.59999999999988    -nan    -nan    -nan
7.69999999999988    -nan    -nan    -nan
7.79999999999988    -nan    -nan    -nan
7.89999999999988    -nan    -nan    -nan
7.99999999999987    -nan    -nan    -nan
8.09999999999987    -nan    -nan    -nan
8.19999999999987    -nan    -nan    -nan
8.29999999999987    -nan    -nan    -nan
8.39999999999987    -nan    -nan    -nan
8.49999999999986    -nan    -nan    -nan
8.59999999999986    -nan    -nan    -nan
8.69999999999986    -nan    -nan    -nan
8.79999999999986    -nan    -nan    -nan
8.89999999999985    -nan    -nan    -nan
8.99999999999985    -nan    -nan    -nan
9.09999999999985    -nan    -nan    -nan
9.19999999999985    -nan    -nan    -nan
9.29999999999985    -nan    -nan    -nan
9.39999999999984    -nan    -nan    -nan
9.49999999999984    -nan    -nan    -nan
9.59999999999984    -nan    -nan    -nan
9.69999999999984    -nan    -nan    -nan
9.79999999999984    -nan    -nan    -nan
9.89999999999983    -nan    -nan    -nan
9.99999999999983    -nan    -nan    -nan
10.0999999999998    -nan    -nan    -nan
10.1999999999998    -nan    -nan    -nan
10.2999999999998    -nan    -nan    -nan
10.3999999999998    -nan    -nan    -nan
10.4999999999998    -nan    -nan    -nan
10.5999999999998    -nan    -nan    -nan
10.6999999999998    -nan    -nan    -nan
10.7999999999998    -nan    -nan    -nan
10.8999999999998    -nan    -nan    -nan
10.9999999999998    -nan    -nan    -nan
11.0999999999998    -nan    -nan    -nan
11.1999999999998    -nan    -nan    -nan
11.2999999999998    -nan    -nan    -nan
11.3999999999998    -nan    -nan    -nan
11.4999999999998    -nan    -nan    -nan
11.5999999999998    -nan    -nan    -nan
11.6999999999998    -nan    -nan    -nan
11.7999999999998    -nan    -nan    -nan
11.8999999999998    -nan    -nan    -nan
11.9999999999998    -nan    -nan    -nan
12.0999999999998    -nan    -nan    -nan
12.1999999999998    -nan    -nan    -nan
12.2999999999998    -nan    -nan    -nan
12.3999999999998    -nan    -nan    -nan
12.4999999999998    -nan    -nan    -nan
12.5999999999998    -nan    -nan    -nan
12.6999999999998    -nan    -nan    -nan
12.7999999999998    -nan    -nan    -nan
12.8999999999998    -nan    -nan    -nan
12.9999999999998    -nan    -nan    -nan
13.0999999999998    -nan    -nan    -nan
13.1999999999998    -nan    -nan    -nan
13.2999999999998    -nan    -nan    -nan
13.3999999999998    -nan    -nan    -nan
13.4999999999998    -nan    -nan    -nan
13.5999999999998    -nan    -nan    -nan
13.6999999999998    -nan    -nan    -nan
13.7999999999998    -nan    -nan    -nan
13.8999999999997    -nan    -nan    -nan
13.9999999999997    -nan    -nan    -nan
14.0999999999997    -nan    -nan    -nan
14.1999999999997    -nan    -nan    -nan
14.2999999999997    -nan    -nan    -nan
14.3999999999997    -nan    -nan    -nan
14.4999999999997    -nan    -nan    -nan
14.5999999999997    -nan    -nan    -nan
14.6999999999997    -nan    -nan    -nan
14.7999999999997    -nan    -nan    -nan
14.8999999999997    -nan    -nan    -nan
14.9999999999997    -nan    -nan    -nan
15.0999999999997    -nan    -nan    -nan
15.1999999999997    -nan    -nan    -nan
15.2999999999997    -nan    -nan    -nan
15.3999999999997    -nan    -nan    -nan
15.4999999999997    -nan    -nan    -nan
15.5999999999997    -nan    -nan    -nan
15.6999999999997    -nan    -nan    -nan
15.7999999999997    -nan    -nan    -nan
15.8999999999997    -nan    -nan    -nan
15.9999999999997    -nan    -nan    -nan
16.0999999999997    -nan    -nan    -nan
16.1999999999997    -nan    -nan    -nan
16.2999999999997    -nan    -nan    -nan
16.3999999999998    -nan    -nan    -nan
16.4999999999998    -nan    -nan    -nan
16.5999999999998    -nan    -nan    -nan
16.6999999999998    -nan    -nan    -nan
16.7999999999998    -nan    -nan    -nan
16.8999999999998    -nan    -nan    -nan
16.9999999999999    -nan    -nan    -nan
17.0999999999999    -nan    -nan    -nan
17.1999999999999    -nan    -nan    -nan
17.2999999999999    -nan    -nan    -nan
17.3999999999999    -nan    -nan    -nan
17.4999999999999    -nan    -nan    -nan
17.6    -nan    -nan    -nan
17.7    -nan    -nan    -nan
17.8    -nan    -nan    -nan
17.9    -nan    -nan    -nan
18    -nan    -nan    -nan
18.1    -nan    -nan    -nan
18.2    -nan    -nan    -nan
18.3000000000001    -nan    -nan    -nan
18.4000000000001    -nan    -nan    -nan
18.5000000000001    -nan    -nan    -nan
18.6000000000001    -nan    -nan    -nan
18.7000000000001    -nan    -nan    -nan
18.8000000000001    -nan    -nan    -nan
18.9000000000002    -nan    -nan    -nan
19.0000000000002    -nan    -nan    -nan
19.1000000000002    -nan    -nan    -nan
19.2000000000002    -nan    -nan    -nan
19.3000000000002    -nan    -nan    -nan
19.4000000000002    -nan    -nan    -nan
19.5000000000002    -nan    -nan    -nan
19.6000000000003    -nan    -nan    -nan
19.7000000000003    -nan    -nan    -nan
19.8000000000003    -nan    -nan    -nan
19.9000000000003    -nan    -nan    -nan
20.0000000000003    -nan    -nan    -nan
20.1000000000003    -nan    -nan    -nan
20.2000000000004    -nan    -nan    -nan
20.3000000000004    -nan    -nan    -nan
20.4000000000004    -nan    -nan    -nan
20.5000000000004    -nan    -nan    -nan
20.6000000000004    -nan    -nan    -nan
20.7000000000004    -nan    -nan    -nan
20.8000000000005    -nan    -nan    -nan
20.9000000000005    -nan    -nan    -nan
21.0000000000005    -nan    -nan    -nan
21.1000000000005    -nan    -nan    -nan
21.2000000000005    -nan    -nan    -nan
21.3000000000005    -nan    -nan    -nan
21.4000000000005    -nan    -nan    -nan
21.5000000000006    -nan    -nan    -nan
21.6000000000006    -nan    -nan    -nan
21.7000000000006    -nan    -nan    -nan
21.8000000000006    -nan    -nan    -nan
21.9000000000006    -nan    -nan    -nan
22.0000000000006    -nan    -nan    -nan
22.1000000000007    -nan    -nan    -nan
22.2000000000007    -nan    -nan    -nan
22.3000000000007    -nan    -nan    -nan
22.4000000000007    -nan    -nan    -nan
22.5000000000007    -nan    -nan    -nan
22.6000000000007    -nan    -nan    -nan
22.7000000000007    -nan    -nan    -nan
22.8000000000008    -nan    -nan    -nan
22.9000000000008    -nan    -nan    -nan
23.0000000000008    -nan    -nan    -nan
23.1000000000008    -nan    -nan    -nan
23.2000000000008    -nan    -nan    -nan
23.3000000000008    -nan    -nan    -nan
23.4000000000009    -nan    -nan    -nan
23.5000000000009    -nan    -nan    -nan
23.6000000000009    -nan    -nan    -nan
23.7000000000009    -nan    -nan    -nan
23.8000000000009    -nan    -nan    -nan
23.9000000000009    -nan    -nan    -nan
24.000000000001    -nan    -nan    -nan
24.100000000001    -nan    -nan    -nan
24.200000000001    -nan    -nan    -nan
24.300000000001    -nan    -nan    -nan
24.400000000001    -nan    -nan    -nan
24.500000000001    -nan    -nan    -nan
24.600000000001    -nan    -nan    -nan
24.7000000000011    -nan    -nan    -nan
24.8000000000011    -nan    -nan    -nan
24.9000000000011    -nan    -nan    -nan
25.0000000000011    -nan    -nan    -nan
25.1000000000011    -nan    -nan    -nan
25.2000000000011    -nan    -nan    -nan
25.3000000000012    -nan    -nan    -nan
25.4000000000012    -nan    -nan    -nan
25.5000000000012    -nan    -nan    -nan
25.6000000000012    -nan    -nan    -nan
25.7000000000012    -nan    -nan    -nan
25.8000000000012    -nan    -nan    -nan
25.9000000000012    -nan    -nan    -nan
26.0000000000013    -nan    -nan    -nan
26.1000000000013    -nan    -nan    -nan
26.2000000000013    -nan    -nan    -nan
26.3000000000013    -nan    -nan    -nan
26.4000000000013    -nan    -nan    -nan
26.5000000000013    -nan    -nan    -nan
26.6000000000014    -nan    -nan    -nan
26.7000000000014    -nan    -nan    -nan
26.8000000000014    -nan    -nan    -nan
26.9000000000014    -nan    -nan    -nan
27.0000000000014    -nan    -nan    -nan
27.1000000000014    -nan    -nan    -nan
27.2000000000015    -nan    -nan    -nan
27.3000000000015    -nan    -nan    -nan
27.4000000000015    -nan    -nan    -nan
27.5000000000015    -nan    -nan    -nan
27.6000000000015    -nan    -nan    -nan
27.7000000000015    -nan    -nan    -nan
27.8000000000015    -nan    -nan    -nan
27.9000000000016    -nan    -nan    -nan
