0 0 0
1 0.150443620522104 0.33211685812067
2 -nan -nan
3 -nan -nan
4 -nan -nan
5 -nan -nan
5.99999999999999 -nan -nan
6.99999999999999 -nan -nan
7.99999999999999 -nan -nan
8.99999999999998 -nan -nan
9.99999999999998 -nan -nan
11 -nan -nan
12 -nan -nan
13 -nan -nan
14 -nan -nan
15 -nan -nan
16 -nan -nan
17 -nan -nan
18 -nan -nan
19 -nan -nan
20 -nan -nan
21 -nan -nan
22 -nan -nan
23.0000000000001 -nan -nan
24.0000000000001 -nan -nan
25.0000000000001 -nan -nan
26.0000000000001 -nan -nan
27.0000000000001 -nan -nan
28.0000000000001 -nan -nan
29.0000000000001 -nan -nan
30.0000000000002 -nan -nan
31.0000000000002 -nan -nan
32.0000000000002 -nan -nan
33.0000000000002 -nan -nan
34.0000000000002 -nan -nan
35.0000000000002 -nan -nan
36.0000000000002 -nan -nan
37.0000000000003 -nan -nan
38.0000000000003 -nan -nan
39.0000000000003 -nan -nan
40.0000000000003 -nan -nan
41.0000000000003 -nan -nan
42.0000000000003 -nan -nan
43.0000000000003 -nan -nan
44.0000000000004 -nan -nan
45.0000000000004 -nan -nan
46.0000000000004 -nan -nan
47.0000000000004 -nan -nan
48.0000000000004 -nan -nan
49.0000000000004 -nan -nan
50.0000000000004 -nan -nan
51.0000000000005 -nan -nan
52.0000000000005 -nan -nan
53.0000000000005 -nan -nan
54.0000000000005 -nan -nan
55.0000000000005 -nan -nan
56.0000000000005 -nan -nan
57.0000000000005 -nan -nan
58.0000000000006 -nan -nan
59.0000000000006 -nan -nan
60.0000000000006 -nan -nan
61.0000000000006 -nan -nan
62.0000000000006 -nan -nan
63.0000000000006 -nan -nan
64.0000000000006 -nan -nan
65.0000000000006 -nan -nan
66.0000000000005 -nan -nan
67.0000000000005 -nan -nan
68.0000000000004 -nan -nan
69.0000000000004 -nan -nan
70.0000000000003 -nan -nan
71.0000000000002 -nan -nan
72.0000000000002 -nan -nan
73.0000000000001 -nan -nan
74.0000000000001 -nan -nan
75 -nan -nan
76 -nan -nan
76.9999999999999 -nan -nan
77.9999999999998 -nan -nan
78.9999999999998 -nan -nan
79.9999999999997 -nan -nan
80.9999999999997 -nan -nan
81.9999999999996 -nan -nan
82.9999999999996 -nan -nan
83.9999999999995 -nan -nan
84.9999999999994 -nan -nan
85.9999999999994 -nan -nan
86.9999999999993 -nan -nan
87.9999999999993 -nan -nan
88.9999999999992 -nan -nan
89.9999999999992 -nan -nan
90.9999999999991 -nan -nan
91.999999999999 -nan -nan
92.999999999999 -nan -nan
93.9999999999989 -nan -nan
94.9999999999989 -nan -nan
95.9999999999988 -nan -nan
96.9999999999988 -nan -nan
97.9999999999987 -nan -nan
98.9999999999986 -nan -nan
99.9999999999986 -nan -nan
100.999999999999 -nan -nan
101.999999999998 -nan -nan
102.999999999998 -nan -nan
103.999999999998 -nan -nan
104.999999999998 -nan -nan
105.999999999998 -nan -nan
106.999999999998 -nan -nan
107.999999999998 -nan -nan
108.999999999998 -nan -nan
109.999999999998 -nan -nan
110.999999999998 -nan -nan
111.999999999998 -nan -nan
112.999999999998 -nan -nan
113.999999999998 -nan -nan
114.999999999998 -nan -nan
115.999999999998 -nan -nan
116.999999999998 -nan -nan
117.999999999998 -nan -nan
118.999999999998 -nan -nan
119.999999999997 -nan -nan
120.999999999997 -nan -nan
121.999999999997 -nan -nan
122.999999999997 -nan -nan
123.999999999997 -nan -nan
124.999999999997 -nan -nan
125.999999999997 -nan -nan
126.999999999997 -nan -nan
127.999999999997 -nan -nan
128.999999999997 -nan -nan
129.999999999997 -nan -nan
130.999999999997 -nan -nan
131.999999999997 -nan -nan
132.999999999997 -nan -nan
133.999999999997 -nan -nan
134.999999999997 -nan -nan
135.999999999997 -nan -nan
136.999999999997 -nan -nan
137.999999999996 -nan -nan
138.999999999996 -nan -nan
139.999999999996 -nan -nan
140.999999999996 -nan -nan
141.999999999996 -nan -nan
142.999999999996 -nan -nan
143.999999999996 -nan -nan
144.999999999996 -nan -nan
145.999999999996 -nan -nan
146.999999999996 -nan -nan
147.999999999996 -nan -nan
148.999999999996 -nan -nan
149.999999999996 -nan -nan
150.999999999996 -nan -nan
151.999999999996 -nan -nan
152.999999999996 -nan -nan
153.999999999996 -nan -nan
154.999999999995 -nan -nan
155.999999999995 -nan -nan
156.999999999995 -nan -nan
157.999999999995 -nan -nan
158.999999999995 -nan -nan
159.999999999995 -nan -nan
160.999999999995 -nan -nan
161.999999999995 -nan -nan
162.999999999995 -nan -nan
163.999999999995 -nan -nan
164.999999999995 -nan -nan
165.999999999995 -nan -nan
166.999999999995 -nan -nan
167.999999999995 -nan -nan
168.999999999995 -nan -nan
169.999999999995 -nan -nan
170.999999999995 -nan -nan
171.999999999995 -nan -nan
172.999999999994 -nan -nan
173.999999999994 -nan -nan
174.999999999994 -nan -nan
175.999999999994 -nan -nan
176.999999999994 -nan -nan
177.999999999994 -nan -nan
178.999999999994 -nan -nan
179.999999999994 -nan -nan
180.999999999994 -nan -nan
181.999999999994 -nan -nan
182.999999999994 -nan -nan
183.999999999994 -nan -nan
184.999999999994 -nan -nan
185.999999999994 -nan -nan
186.999999999994 -nan -nan
187.999999999994 -nan -nan
188.999999999994 -nan -nan
189.999999999993 -nan -nan
190.999999999993 -nan -nan
191.999999999993 -nan -nan
192.999999999993 -nan -nan
193.999999999993 -nan -nan
194.999999999993 -nan -nan
195.999999999993 -nan -nan
196.999999999993 -nan -nan
197.999999999993 -nan -nan
198.999999999993 -nan -nan
199.999999999993 -nan -nan
200.999999999993 -nan -nan
201.999999999993 -nan -nan
202.999999999993 -nan -nan
203.999999999993 -nan -nan
204.999999999993 -nan -nan
205.999999999993 -nan -nan
206.999999999993 -nan -nan
207.999999999992 -nan -nan
208.999999999992 -nan -nan
209.999999999992 -nan -nan
210.999999999992 -nan -nan
211.999999999992 -nan -nan
212.999999999992 -nan -nan
213.999999999992 -nan -nan
214.999999999992 -nan -nan
215.999999999992 -nan -nan
216.999999999992 -nan -nan
217.999999999992 -nan -nan
218.999999999992 -nan -nan
219.999999999992 -nan -nan
220.999999999992 -nan -nan
221.999999999992 -nan -nan
222.999999999992 -nan -nan
223.999999999992 -nan -nan
224.999999999992 -nan -nan
225.999999999991 -nan -nan
226.999999999991 -nan -nan
227.999999999991 -nan -nan
228.999999999991 -nan -nan
229.999999999991 -nan -nan
230.999999999991 -nan -nan
231.999999999991 -nan -nan
232.999999999991 -nan -nan
233.999999999991 -nan -nan
234.999999999991 -nan -nan
235.999999999991 -nan -nan
236.999999999991 -nan -nan
237.999999999991 -nan -nan
238.999999999991 -nan -nan
239.999999999991 -nan -nan
240.999999999991 -nan -nan
241.999999999991 -nan -nan
242.99999999999 -nan -nan
243.99999999999 -nan -nan
244.99999999999 -nan -nan
245.99999999999 -nan -nan
246.99999999999 -nan -nan
247.99999999999 -nan -nan
248.99999999999 -nan -nan
249.99999999999 -nan -nan
250.99999999999 -nan -nan
251.99999999999 -nan -nan
252.99999999999 -nan -nan
253.99999999999 -nan -nan
254.99999999999 -nan -nan
255.99999999999 -nan -nan
256.99999999999 -nan -nan
257.99999999999 -nan -nan
258.99999999999 -nan -nan
259.999999999991 -nan -nan
260.999999999991 -nan -nan
261.999999999991 -nan -nan
262.999999999991 -nan -nan
263.999999999992 -nan -nan
264.999999999992 -nan -nan
265.999999999992 -nan -nan
266.999999999992 -nan -nan
267.999999999992 -nan -nan
268.999999999993 -nan -nan
269.999999999993 -nan -nan
270.999999999993 -nan -nan
271.999999999993 -nan -nan
272.999999999994 -nan -nan
273.999999999994 -nan -nan
274.999999999994 -nan -nan
275.999999999994 -nan -nan
276.999999999994 -nan -nan
277.999999999995 -nan -nan
278.999999999995 -nan -nan
279.999999999995 -nan -nan
280.999999999995 -nan -nan
281.999999999996 -nan -nan
282.999999999996 -nan -nan
283.999999999996 -nan -nan
284.999999999996 -nan -nan
285.999999999997 -nan -nan
286.999999999997 -nan -nan
287.999999999997 -nan -nan
288.999999999997 -nan -nan
289.999999999997 -nan -nan
290.999999999998 -nan -nan
291.999999999998 -nan -nan
292.999999999998 -nan -nan
293.999999999998 -nan -nan
294.999999999999 -nan -nan
295.999999999999 -nan -nan
296.999999999999 -nan -nan
297.999999999999 -nan -nan
298.999999999999 -nan -nan
300 -nan -nan
301 -nan -nan
302 -nan -nan
303 -nan -nan
304.000000000001 -nan -nan
305.000000000001 -nan -nan
306.000000000001 -nan -nan
307.000000000001 -nan -nan
308.000000000002 -nan -nan
309.000000000002 -nan -nan
310.000000000002 -nan -nan
311.000000000002 -nan -nan
312.000000000002 -nan -nan
313.000000000003 -nan -nan
314.000000000003 -nan -nan
315.000000000003 -nan -nan
316.000000000003 -nan -nan
317.000000000004 -nan -nan
318.000000000004 -nan -nan
319.000000000004 -nan -nan
320.000000000004 -nan -nan
321.000000000004 -nan -nan
322.000000000005 -nan -nan
323.000000000005 -nan -nan
324.000000000005 -nan -nan
325.000000000005 -nan -nan
326.000000000006 -nan -nan
327.000000000006 -nan -nan
328.000000000006 -nan -nan
329.000000000006 -nan -nan
330.000000000007 -nan -nan
331.000000000007 -nan -nan
332.000000000007 -nan -nan
333.000000000007 -nan -nan
334.000000000007 -nan -nan
335.000000000008 -nan -nan
336.000000000008 -nan -nan
337.000000000008 -nan -nan
338.000000000008 -nan -nan
339.000000000009 -nan -nan
340.000000000009 -nan -nan
341.000000000009 -nan -nan
342.000000000009 -nan -nan
343.000000000009 -nan -nan
344.00000000001 -nan -nan
345.00000000001 -nan -nan
346.00000000001 -nan -nan
347.00000000001 -nan -nan
348.000000000011 -nan -nan
349.000000000011 -nan -nan
350.000000000011 -nan -nan
351.000000000011 -nan -nan
352.000000000012 -nan -nan
353.000000000012 -nan -nan
354.000000000012 -nan -nan
355.000000000012 -nan -nan
356.000000000012 -nan -nan
357.000000000013 -nan -nan
358.000000000013 -nan -nan
359.000000000013 -nan -nan
360.000000000013 -nan -nan
361.000000000014 -nan -nan
362.000000000014 -nan -nan
363.000000000014 -nan -nan
364.000000000014 -nan -nan
365.000000000014 -nan -nan
366.000000000015 -nan -nan
367.000000000015 -nan -nan
368.000000000015 -nan -nan
369.000000000015 -nan -nan
370.000000000016 -nan -nan
371.000000000016 -nan -nan
372.000000000016 -nan -nan
373.000000000016 -nan -nan
374.000000000017 -nan -nan
375.000000000017 -nan -nan
376.000000000017 -nan -nan
377.000000000017 -nan -nan
378.000000000017 -nan -nan
379.000000000018 -nan -nan
380.000000000018 -nan -nan
381.000000000018 -nan -nan
382.000000000018 -nan -nan
383.000000000019 -nan -nan
384.000000000019 -nan -nan
385.000000000019 -nan -nan
386.000000000019 -nan -nan
387.000000000019 -nan -nan
388.00000000002 -nan -nan
389.00000000002 -nan -nan
390.00000000002 -nan -nan
391.00000000002 -nan -nan
392.000000000021 -nan -nan
393.000000000021 -nan -nan
394.000000000021 -nan -nan
395.000000000021 -nan -nan
396.000000000022 -nan -nan
397.000000000022 -nan -nan
398.000000000022 -nan -nan
399.000000000022 -nan -nan
400.000000000022 -nan -nan
401.000000000023 -nan -nan
402.000000000023 -nan -nan
403.000000000023 -nan -nan
404.000000000023 -nan -nan
405.000000000024 -nan -nan
406.000000000024 -nan -nan
407.000000000024 -nan -nan
408.000000000024 -nan -nan
409.000000000024 -nan -nan
410.000000000025 -nan -nan
411.000000000025 -nan -nan
412.000000000025 -nan -nan
413.000000000025 -nan -nan
414.000000000026 -nan -nan
415.000000000026 -nan -nan
416.000000000026 -nan -nan
417.000000000026 -nan -nan
418.000000000027 -nan -nan
419.000000000027 -nan -nan
420.000000000027 -nan -nan
421.000000000027 -nan -nan
422.000000000027 -nan -nan
423.000000000028 -nan -nan
424.000000000028 -nan -nan
425.000000000028 -nan -nan
426.000000000028 -nan -nan
427.000000000029 -nan -nan
428.000000000029 -nan -nan
429.000000000029 -nan -nan
430.000000000029 -nan -nan
431.00000000003 -nan -nan
432.00000000003 -nan -nan
